/tmp/task10-followup-ablations-20260901T0705Z	1003	directory	1506374	34	2
/tmp/task10-followup-ablations-20260901T0715Z	1003	directory	1696321	103	2
/tmp/task10-followup-final-T8mZisKZ	1003	directory	345182	54	2
/tmp/task10-g1-final	1003	directory	274126	16	1
/tmp/task10-g1-final-r2	1003	directory	256648	16	1
/tmp/task10-g2-generated-final-r3	1003	directory	12302	201	2
/tmp/task10-g2-generated-final-r4	1003	directory	12302	201	2
/tmp/task10-g2-generated-final-r5	1003	directory	12302	201	2
/tmp/task10-g2-parser-final-r3	1003	directory	31692	342	8
/tmp/task10-g2-parser-final-r4	1003	directory	31692	342	8
/tmp/task10-g2-parser-final-r5	1003	directory	31692	342	8
/tmp/task10-heap-api.6x6wr2	1003	directory	744	4	1
/tmp/task10-heap-api2.biiIj5	1003	directory	34837884	5	1
/tmp/task10-manual-probe	1003	directory	0	0	1
/tmp/task10-mapped-bar-trace	1003	directory	2330	2	2
/tmp/task10-mapped-controller-diag	1003	directory	5517	2	2
/tmp/task10-mapped-original-env	1003	directory	5506	2	2
/tmp/task10-mixed-ablations-NA2TZVnz	1003	directory	1689163	99	2
/tmp/task10-mixed-final-qxmpbPHI	1003	directory	343961	50	2
/tmp/task10-mixed-focused-PsqntOAS	1003	directory	63479	5	1
/tmp/task10-mixed-focused-dbzl6t6R	1003	directory	34801	5	1
/tmp/task10-mixed-focused-uJnOJZ6Z	1003	directory	34680	5	1
/tmp/task10-numdiv-capture	1003	directory	43256	6	1
/tmp/task10-overlay-list-first8-state	1003	directory	3201754	8	10
/tmp/task10-overlay-list-first8-worker	1003	directory	968	3	5
/tmp/task10-overlay-list-last8b-state	1003	directory	2498242	8	10
/tmp/task10-overlay-list-last8b-worker	1003	directory	643	3	5
/tmp/task10-overlay-list-v2-last8-state	1003	directory	2498242	8	10
/tmp/task10-overlay-list-v2-last8-worker	1003	directory	727	3	5
/tmp/task10-overlay-list-v3-first8-state	1003	directory	3201754	8	10
/tmp/task10-overlay-list-v3-first8-worker	1003	directory	574	3	5
/tmp/task10-overlay-list-v3-last8-state	1003	directory	2498242	8	10
/tmp/task10-overlay-list-v3-last8-worker	1003	directory	574	3	5
/tmp/task10-overlay-list-zero-v2-inputs	1003	directory	16473	4	1
/tmp/task10-overlay-list-zero-v2-launch	1003	directory	311	2	1
/tmp/task10-overlay-list-zero-v3-inputs	1003	directory	16517	4	1
/tmp/task10-overlay-list-zero-v3-launch	1003	directory	115	1	1
